H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevSales
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101032589,2022-11-10,3,67,479.9900,599.99,0.463760,0.1948503489550912806,0.0000000000000000000,5
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101032589,2023-01-05,7,44,399.9900,599.99,0.480582,0.3333388889814830248,0.1948503489550912806,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101032590,2022-12-08,4,127,459.9900,599.99,0.406241,0.2333372222870381174,0.1109788424009965384,6
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101032612,2023-02-02,1,4,549.9900,899.99,0.385259,0.3888932099245547173,0.2731288801759633079,0
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000100001108,2022-12-15,62,701,269.9900,329.99,0.185343,0.1818236916270190006,0.0000000000000000000,352
AYAKKABI,KADIN,CASUAL,BOT,WORKER BOT,000000000100002457,2023-02-02,114,509,249.9900,329.99,0.246389,0.2424315888360253342,0.0000000000000000000,36
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000100002842,2023-01-19,162,2213,199.9900,279.99,0.283964,0.2857244901603628702,0.0000000000000000000,95
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000100018020,2022-12-01,102,1628,99.9900,119.99,0.135691,0.1666805567130594217,0.0000000000000000000,85
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018128,2022-11-10,28,593,399.9900,499.99,0.195637,0.1948510709344621676,0.0000000000000000000,13
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018128,2022-12-15,24,568,399.9900,499.99,0.183861,0.1948510709344621676,0.0000000000000000000,21
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018128,2023-01-05,16,509,329.9900,499.99,0.334770,0.3357556281560413817,0.1948510709344621676,17
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018128,2023-01-19,28,487,279.9900,499.99,0.450688,0.4400088001760035201,0.3357556281560413817,16
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018129,2022-12-22,15,29,399.9900,499.99,0.182013,0.1948510709344621676,0.0000000000000000000,21
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018129,2023-01-05,21,456,329.9900,499.99,0.339739,0.3357556281560413817,0.1948510709344621676,11
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018129,2023-01-19,20,426,279.9900,499.99,0.469664,0.4400088001760035201,0.3357556281560413817,13
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018130,2022-12-15,13,311,399.9900,499.99,0.176238,0.1948510709344621676,0.0000000000000000000,9
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018130,2023-01-05,14,287,329.9900,499.99,0.321881,0.3357556281560413817,0.1948510709344621676,7
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100018130,2023-02-02,37,226,249.9900,499.99,0.522200,0.5000100002000040001,0.3357556281560413817,16
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100228061,2023-01-26,1,9,379.9900,479.99,0.576532,0.2032383826836972148,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100238402,2022-11-10,1,5,299.9900,389.99,0.225176,0.2307751480807200185,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263537,2023-01-26,6,28,699.9900,899.99,0.281595,0.2222246913854598385,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100263584,2022-12-08,3,199,399.9900,499.99,0.381872,0.2000040000800016001,0.0000000000000000000,3
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263630,2023-01-26,3,65,699.9900,899.99,0.287432,0.2172148531118944800,0.0000000000000000000,5
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263630,2023-02-02,17,61,549.9900,899.99,0.382276,0.3888932099245547173,0.2172148531118944800,3
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263740,2022-12-08,1,9,719.9900,899.99,0.194436,0.1948492664411247082,0.0000000000000000000,2
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263740,2023-01-26,1,9,619.9900,899.99,0.508449,0.3066773205692623638,0.1948492664411247082,3
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100263794,2023-01-26,2,113,799.9900,999.99,0.279341,0.1948490137075283797,0.0000000000000000000,3
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100263794,2023-02-02,12,124,699.9900,999.99,0.295646,0.3000030000300003001,0.1948490137075283797,2
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000100339069,2023-02-02,3,4,329.9900,429.99,0.567736,0.2325635479894881277,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100248496,2022-12-08,1,8,399.9900,499.99,0.356509,0.2000040000800016001,0.0000000000000000000,0
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100001109,2022-12-15,11,279,329.9900,399.99,0.129425,0.1696903835639369246,0.0000000000000000000,3
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100001109,2023-01-05,15,276,279.9900,399.99,0.307954,0.2954986918151214650,0.1696903835639369246,13
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000100001109,2023-02-02,21,208,229.9900,399.99,0.420017,0.4250106252656316408,0.2954986918151214650,6
AYAKKABI,KADIN,CASUAL,BOT,KISLIK BOT & KAR BOTU,000000000100001115,2023-01-26,34,739,799.9900,979.99,0.191984,0.1836753436259553669,0.0000000000000000000,15
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000100001116,2023-02-02,45,580,799.9900,979.99,0.196828,0.1836753436259553669,0.0000000000000000000,45
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000100001173,2022-12-15,77,726,399.9900,499.99,0.215146,0.2000040000800016001,0.0000000000000000000,69
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001542,2022-12-15,25,484,329.9900,389.99,0.149477,0.1538500987204800124,0.0000000000000000000,60
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001543,2022-11-10,28,824,309.9900,389.99,0.185359,0.2000134897550327378,0.0000000000000000000,34
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001543,2022-12-01,49,701,249.9900,389.99,0.351962,0.3589835636811200288,0.2000134897550327378,34
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001544,2022-11-17,16,326,309.9900,399.99,0.205993,0.2200136525152259242,0.0000000000000000000,24
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001544,2022-12-01,28,290,249.9900,399.99,0.395463,0.3750093752343808596,0.2200136525152259242,15
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001545,2022-12-01,16,725,249.9900,399.99,0.381779,0.3709837311150170059,0.2200136525152259242,14
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000100001545,2022-12-15,37,688,199.9900,399.99,0.509609,0.5000125003125078127,0.3709837311150170059,24
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000100001549,2022-11-10,7,251,249.9900,329.99,0.239108,0.2375519943292089221,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100322995,2022-11-10,8,163,579.9900,649.99,0.238283,0.1019463844594264661,0.0000000000000000000,7
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100322995,2022-12-08,4,122,499.9900,649.99,0.375827,0.2307727811197095340,0.1019463844594264661,2
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100330481,2022-11-10,1,31,349.9900,399.99,0.119544,0.1193671146126479249,0.0000000000000000000,1
AYAKKABI,ERKEK,CASUAL,BOT,BIKER BOT,000000000100330538,2023-02-02,2,7,399.9900,549.99,0.268762,0.2727322314951180931,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100264677,2022-12-01,1,1,249.9900,329.99,0.239108,0.2375519943292089221,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100264680,2022-12-22,1,0,259.9900,329.99,0.206169,0.2070527170125049903,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100264680,2023-01-26,1,10,199.9900,329.99,0.687079,0.3939513318585411680,0.2070527170125049903,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100336685,2022-11-10,2,3,359.9900,449.99,0.195635,0.1948514314810860532,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100416330,2022-12-15,6,130,329.9900,399.99,0.225525,0.1750043751093777345,0.0000000000000000000,-1
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000100268719,2023-02-02,1,3,279.9900,449.99,0.685984,0.3777861730260672460,0.2172173874395276417,1
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000100422384,2022-12-15,2,20,529.9900,649.99,0.403837,0.1846182248957676272,0.0000000000000000000,4
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422653,2023-01-05,2,38,379.9900,479.99,0.388575,0.2032383826836972148,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422653,2023-01-26,1,32,299.9900,479.99,0.370458,0.3750078126627638076,0.2032383826836972148,1
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422679,2022-11-10,2,65,359.9900,449.99,0.195635,0.1948514314810860532,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422679,2023-01-26,5,41,279.9900,449.99,0.435737,0.3777861730260672460,0.2000044445432120714,2
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422680,2022-12-15,3,178,279.9900,429.99,0.437129,0.3488453219842321915,0.2093071931905393149,-1
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422757,2022-12-15,1,32,239.9900,309.99,0.221574,0.2208268990444292032,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100422757,2023-01-26,1,32,179.9900,309.99,0.414428,0.4193683667215071454,0.2208268990444292032,1
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000100422795,2023-01-05,6,96,119.9900,219.99,0.419441,0.4545661166416655303,0.1818264466566662122,8
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101034248,2022-12-08,5,265,479.9900,599.99,0.256510,0.1948503489550912806,0.0000000000000000000,8
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101034248,2023-01-26,21,170,379.9900,599.99,0.414242,0.3625933620632807649,0.1948503489550912806,8
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101034331,2022-12-08,1,37,299.9900,379.99,0.204785,0.2105318561014763547,0.0000000000000000000,1
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000100427202,2023-01-26,7,127,299.9900,459.99,0.385620,0.3478336485575773387,0.2173960303484858367,1
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000100427258,2023-02-02,16,94,349.9900,449.99,0.554338,0.2222271606035689682,0.0000000000000000000,3
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000100420455,2022-12-08,1,9,349.9900,499.99,0.295639,0.3000060001200024001,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000100420585,2023-01-05,7,210,799.9900,999.99,0.226546,0.2000020000200002001,0.0000000000000000000,3
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000100420588,2023-01-26,2,70,799.9900,999.99,0.314668,0.2000020000200002001,0.0000000000000000000,0
AYAKKABI,ERKEK,DRESS,BOT,INFORMAL BOT,000000000100288690,2023-02-02,1,2,349.9900,409.99,0.141019,0.1463450328056781873,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100299438,2022-12-08,10,118,479.9900,629.99,0.291915,0.2380990174447213448,0.1053872835800706292,1
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100299441,2022-12-08,2,32,499.9900,629.99,0.161478,0.2063524817854251655,0.0000000000000000000,2
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100417792,2022-11-10,4,106,439.9900,549.99,0.145242,0.2000036364297532683,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100417863,2022-11-10,2,54,419.9900,469.99,0.293464,0.1063852422391965787,0.0000000000000000000,0
AYAKKABI,ERKEK,COMFORT,BOT,CASUAL COMFORT BOT,000000000100328913,2023-02-02,1,4,499.9900,679.99,0.259900,0.2647097751437521141,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100329395,2022-12-08,2,81,419.9900,549.99,0.346827,0.2363679339624356807,0.0000000000000000000,2
AYAKKABI,ERKEK,DRESS,BOT,FORMAL BOT,000000000100319958,2023-02-02,1,5,299.9900,409.99,0.262973,0.2682992268104100101,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000100272880,2023-02-02,1,1,279.9900,449.99,0.603856,0.3777861730260672460,0.2172173874395276417,0
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000100272881,2023-01-19,1,1,349.9900,449.99,0.217374,0.2172173874395276417,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100273271,2022-12-01,1,4,259.9900,329.99,0.206169,0.2070527170125049903,0.0000000000000000000,0
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100273271,2023-01-05,1,5,199.9900,329.99,0.660728,0.3939513318585411680,0.2070527170125049903,0
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000100439913,2023-01-19,1,2,149.9900,179.99,0.160582,0.1666759264403577977,0.0000000000000000000,1
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000100440029,2022-12-01,1,12,199.9900,299.99,0.329688,0.3333444448148271610,0.2284029032851819699,1
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000100440983,2022-12-01,1,157,319.9900,379.99,0.010272,0.1524748362943189581,0.0000000000000000000,4
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000100440983,2022-12-08,4,153,249.9900,379.99,0.359251,0.3421142661648990763,0.1524748362943189581,1
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000100441047,2022-12-08,1,7,399.9900,529.99,0.397036,0.2452876469367346554,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000100441048,2022-12-08,1,23,329.9900,529.99,0.524192,0.3773656106718994699,0.2404263985292585505,2
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000100439084,2023-01-26,1,13,149.9900,249.99,0.795644,0.4000160006400256011,0.1948551855117682969,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000100418571,2022-11-24,2,24,379.9900,449.99,0.363513,0.1501197611154644017,0.0000000000000000000,2
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000100418797,2023-02-02,25,100,499.9900,679.99,0.254018,0.2647097751437521141,0.0000000000000000000,1
AYAKKABI,KADIN,CASUAL,BOT,BASIC GUNLUK BOT,000000000100418816,2023-01-26,7,57,379.9900,449.99,0.521384,0.1555590124224982778,0.0000000000000000000,4
AYAKKABI,ERKEK,COMFORT,BOT,CASUAL COMFORT BOT,000000000101045773,2023-02-02,18,108,499.9900,679.99,0.259900,0.2647097751437521141,0.0000000000000000000,2
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101045779,2023-01-26,2,23,649.9900,849.99,0.189889,0.2352968858457158320,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101045790,2023-01-19,3,36,759.9900,849.99,0.278338,0.1001244515920136145,0.0000000000000000000,5
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101045791,2023-01-26,1,5,649.9900,849.99,0.230170,0.2352968858457158320,0.1119650000997454190,0
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101046110,2023-01-05,1,44,269.9900,389.99,0.303216,0.3077001974409600247,0.0000000000000000000,1
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101041214,2022-11-10,2,17,179.9900,229.99,0.399785,0.2174007565546328102,0.0000000000000000000,0
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101041293,2022-12-08,9,211,299.9900,399.99,0.236093,0.2500062501562539064,0.0000000000000000000,5
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101041295,2022-12-08,2,174,299.9900,379.99,0.204785,0.2105318561014763547,0.0000000000000000000,5
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101041297,2022-12-01,1,127,299.9900,379.99,0.204785,0.2105318561014763547,0.0000000000000000000,0
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101042494,2022-12-08,2,45,199.9900,279.99,0.341980,0.2857244901603628702,0.0000000000000000000,0
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DUZ,000000000101055032,2022-12-15,4,114,229.9900,269.99,0.399133,0.1481536353198266603,0.0000000000000000000,6
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101055291,2022-11-24,7,60,309.9900,429.99,0.374173,0.2744325702215521696,0.0000000000000000000,5
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168227,2022-12-15,60,604,459.9900,579.99,0.214255,0.2017915226424443600,0.0000000000000000000,62
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168227,2023-01-19,18,451,349.9900,579.99,0.502636,0.3965585613545061122,0.2017915226424443600,11
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168228,2022-12-08,42,475,459.9900,579.99,0.199985,0.2017915226424443600,0.0000000000000000000,41
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168228,2023-01-19,11,385,349.9900,579.99,0.554818,0.3965585613545061122,0.2017915226424443600,3
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168229,2022-12-15,49,734,429.9900,559.99,0.227669,0.2272010680314943513,0.0000000000000000000,51
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168229,2023-01-19,14,578,329.9900,559.99,0.418801,0.4107216200289290881,0.2272010680314943513,8
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168230,2022-12-15,64,960,429.9900,559.99,0.239451,0.2272010680314943513,0.0000000000000000000,37
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101168230,2023-01-05,46,871,329.9900,559.99,0.429043,0.4107216200289290881,0.0000000000000000000,27
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101168252,2022-11-10,14,226,279.9900,359.99,0.198132,0.2172185942363133276,0.0000000000000000000,7
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101168254,2022-12-08,9,145,409.9900,529.99,0.252561,0.2214364996222242094,0.0000000000000000000,6
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101168254,2023-01-05,28,106,299.9900,529.99,0.458490,0.4339704522726843903,0.2214364996222242094,8
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101088042,2022-11-10,10,702,229.9900,259.99,0.165102,0.1153890534251317359,0.0000000000000000000,17
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101088054,2022-12-08,22,594,309.9900,389.99,0.200598,0.2051334649606400165,0.0000000000000000000,18
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101088056,2022-12-08,26,737,299.9900,389.99,0.234931,0.2307751480807200185,0.0967862052204237121,22
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101088057,2022-11-10,30,856,279.9900,389.99,0.288908,0.2820585143208800226,0.0000000000000000000,9
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101088059,2022-11-10,26,821,279.9900,389.99,0.300964,0.2820585143208800226,0.0000000000000000000,14
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101088092,2022-12-01,51,878,319.9900,399.99,0.226750,0.2000050001250031251,0.0000000000000000000,37
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101088160,2022-12-08,8,147,199.9900,239.99,0.297412,0.1666736114004750198,0.0000000000000000000,-2
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101088161,2022-12-08,7,173,199.9900,239.99,0.244922,0.1666736114004750198,0.0000000000000000000,6
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101110755,2022-11-10,5,136,319.9900,449.99,0.416896,0.2843150137635908818,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101111031,2022-11-10,7,124,389.9900,519.99,0.245387,0.2451738202323288826,0.0000000000000000000,5
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101111033,2022-12-08,5,124,349.9900,519.99,0.349486,0.3269293640262312737,0.2064638366791334616,2
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100587146,2022-11-17,3,98,529.9900,599.99,0.406392,0.1109788424009965384,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100587146,2022-12-08,3,89,459.9900,599.99,0.115928,0.2333372222870381174,0.1109788424009965384,4
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000100601400,2022-11-17,5,328,379.9900,429.99,0.250741,0.1105895283712361360,0.0000000000000000000,2
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100602282,2022-12-08,4,75,299.9900,389.99,0.225176,0.2307751480807200185,0.0967862052204237121,2
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101015676,2022-12-08,10,544,449.9900,509.99,0.122959,0.1119659635269915779,0.0000000000000000000,11
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101015676,2023-01-05,15,491,339.9900,509.99,0.384188,0.3333398694092041021,0.2106386143973837510,9
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101037175,2023-01-05,8,486,279.9900,399.99,0.355623,0.3000075001875046877,0.1948521539125434658,10
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101037246,2023-01-05,3,247,479.9900,579.99,0.167902,0.1670860891904433135,0.0000000000000000000,10
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101037246,2023-01-26,12,219,399.9900,579.99,0.306585,0.3059080104079755499,0.1670860891904433135,8
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101037247,2022-12-29,7,28,499.9900,579.99,0.132294,0.1323806557384422670,0.0000000000000000000,9
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101037247,2023-01-05,6,235,419.9900,579.99,0.286283,0.2712025769559745034,0.1323806557384422670,7
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101037247,2023-01-26,9,211,349.9900,579.99,0.428401,0.3965585613545061122,0.2712025769559745034,7
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101037265,2022-11-10,7,123,389.9900,449.99,0.196670,0.1333362963621413810,0.0000000000000000000,7
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101037591,2022-11-10,21,566,319.9900,399.99,0.282332,0.1948521539125434658,0.0000000000000000000,13
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101037591,2023-01-05,19,369,269.9900,399.99,0.437200,0.3250081252031300783,0.1948521539125434658,14
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101037686,2022-12-08,2,67,299.9900,369.99,0.356622,0.1891943025487175330,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,BASKETBOL,000000000101037701,2022-12-15,3,213,409.9900,489.99,0.374433,0.1632686381354721525,0.0000000000000000000,2
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101037766,2023-01-05,22,232,399.9900,499.99,0.337932,0.1948510709344621676,0.0000000000000000000,10
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101037766,2023-01-26,34,182,319.9900,499.99,0.443212,0.3600072001440028801,0.1948510709344621676,14
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101037767,2022-12-01,36,278,399.9900,499.99,0.301134,0.1948510709344621676,0.0000000000000000000,22
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101037767,2022-12-22,18,11,399.9900,499.99,0.277160,0.1948510709344621676,0.0000000000000000000,19
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101033454,2022-11-10,3,43,379.9900,449.99,0.353448,0.1501197611154644017,0.0000000000000000000,1
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101033454,2022-12-08,2,35,329.9900,449.99,0.731879,0.2666725927242827619,0.1555590124224982778,1
