H1,H2,H3,H4,H5,ItemCode,WeekStartDate,ActualPrice,FirstPrice,Sales,SalesRevenue,SalesRevenueonPrice,ExpectedSalesRevenue,DiscountRate,DiscountRateOnPrice,StoreStock,StoreIncomingStock,DistinctStoreCount,PrevDiscountRate
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188972,2022-11-10,289.9900,379.99,50,13290.0000,14499.5000,18999.50,0.239683,0.2319325909034219436,1464,45,156,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188972,2022-12-15,239.9900,379.99,50,11573.0000,11999.5000,18999.50,0.337912,0.3684307481775836207,1653,45,171,0.2319325909034219436
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188973,2022-12-15,239.9900,379.99,30,7180.0000,7199.7000,11399.70,0.315391,0.3684307481775836207,510,19,58,0.2319325909034219436
AYAKKABI,KADIN,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101188974,2022-11-24,239.9900,309.99,53,11411.0000,12719.4700,16429.47,0.245061,0.2258137359269653860,1071,13,186,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101188976,2022-11-10,239.9900,309.99,50,10871.0000,11999.5000,15499.50,0.237634,0.2208268990444292032,1724,70,118,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101188976,2022-12-15,199.9900,309.99,66,12209.0000,13199.3400,20459.34,0.351365,0.3548501564566598923,1612,10,121,0.2208268990444292032
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188978,2023-01-05,299.9900,379.99,184,50134.0000,55198.1600,69918.16,0.220611,0.2105318561014763547,2479,1,301,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188980,2022-11-24,249.9900,379.99,25,5686.0000,6249.7500,9499.75,0.349411,0.3378767404634218063,1371,64,114,0.2319325909034219436
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188980,2022-12-15,199.9900,379.99,56,10573.0000,11199.4400,21279.44,0.459930,0.4736966762283217980,1386,0,115,0.3378767404634218063
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188981,2022-12-01,249.9900,379.99,43,9944.0000,10749.5700,16339.57,0.338496,0.3378767404634218063,800,27,79,0.2319325909034219436
AYAKKABI,KADIN,COMFORT,AYAKKABI,SPORT COMFORT,000000000101188981,2022-12-15,199.9900,379.99,67,12535.0000,13399.3300,25459.33,0.464833,0.4736966762283217980,745,9,80,0.3378767404634218063
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101196478,2022-11-10,229.9900,299.99,17,3243.0000,3909.8300,5099.83,0.308801,0.2284029032851819699,474,14,175,0.0000000000000000000
AYAKKABI,KADIN,DRESS,CIZME,DUZ CIZME,000000000101199199,2023-01-26,899.9900,1099.99,14,10471.0000,12599.8600,15399.86,0.260934,0.1818198347257702343,211,0,86,0.0000000000000000000
AYAKKABI,KADIN,DRESS,BOT,DUZ BOT,000000000101199205,2022-12-15,679.9900,829.99,102,63871.0000,69358.9800,84658.98,0.179946,0.1807250689767346595,560,48,80,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101199219,2022-11-24,559.9900,699.99,14,6816.0000,7839.8600,9799.86,0.244000,0.2000028571836740525,316,66,52,0.0000000000000000000
AYAKKABI,KADIN,DRESS,CIZME,OKCELI CIZME,000000000101199232,2023-01-05,749.9900,899.99,57,37241.0000,42749.4300,51299.43,0.210921,0.1666685185390948789,437,128,128,0.0000000000000000000
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101183553,2022-12-08,279.9900,449.99,5,1453.0000,1399.9500,2249.95,0.298053,0.3777861730260672460,118,10,17,0.2619490578051492932
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MAKOSEN,000000000101183554,2022-11-10,379.9900,499.99,87,30715.0000,33059.1300,43499.13,0.232494,0.2351094847983916201,2059,80,266,0.0000000000000000000
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MAKOSEN,000000000101183554,2022-11-24,329.9900,499.99,72,21920.0000,23759.2800,35999.28,0.338152,0.3357556281560413817,1920,35,265,0.2351094847983916201
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MAKOSEN,000000000101183555,2022-11-10,349.9900,499.99,33,10970.0000,11549.6700,16499.67,0.277325,0.2954972142921119292,1061,133,142,0.0000000000000000000
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101183556,2022-12-15,309.9900,379.99,206,59347.0000,63857.9400,78277.94,0.175916,0.1842153740887918104,1116,490,160,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184893,2023-01-05,279.9900,329.99,65,16801.0000,18199.3500,21449.35,0.148601,0.1460544917698428280,1340,18,284,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184893,2023-01-26,219.9900,329.99,80,16004.0000,17599.2000,26399.20,0.341054,0.3333434346495348344,1124,20,272,0.1460544917698428280
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184895,2023-01-05,279.9900,329.99,67,17194.0000,18759.3300,22109.33,0.154695,0.1460544917698428280,1174,8,263,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184895,2023-01-26,219.9900,329.99,69,13644.0000,15179.3100,22769.31,0.348666,0.3333434346495348344,989,4,254,0.1460544917698428280
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184898,2022-12-15,249.9900,299.99,76,16817.0000,18999.2400,22799.24,0.198248,0.1613046521840583092,1273,58,284,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184898,2023-02-02,199.9900,299.99,47,8370.0000,9399.5300,14099.53,0.354743,0.3333444448148271610,851,15,255,0.1613046521840583092
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184900,2022-12-15,249.9900,299.99,93,21080.0000,23249.0700,27899.07,0.178717,0.1613046521840583092,1255,19,257,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184900,2023-01-05,199.9900,299.99,105,19014.0000,20998.9500,31498.95,0.343871,0.3333444448148271610,1092,15,240,0.1613046521840583092
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101184915,2023-01-05,699.9900,829.99,107,67860.0000,74898.9300,88808.93,0.169444,0.1566283931131700382,1304,29,183,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101184916,2023-01-05,699.9900,829.99,16,10196.0000,11199.8400,13279.84,0.165457,0.1566283931131700382,107,20,21,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101195799,2022-11-10,209.9900,299.99,316,56708.0000,66356.8400,94796.84,0.349777,0.2955011543863056305,2920,126,199,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101195800,2022-12-15,299.9900,359.99,284,78462.0000,85197.1600,102237.16,0.165815,0.1666712964249006917,2889,41,300,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101195801,2022-11-10,299.9900,359.99,322,89398.0000,96596.7800,115916.78,0.161712,0.1613036956340574678,2489,1939,301,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101195802,2023-02-02,249.9900,349.99,47,10737.0000,11749.5300,16449.53,0.290518,0.2857224492128346525,428,0,135,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101195803,2023-02-02,249.9900,349.99,45,10234.0000,11249.5500,15749.55,0.293700,0.2857224492128346525,484,14,141,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101195805,2023-02-02,199.9900,299.99,264,48781.0000,52797.3600,79197.36,0.330498,0.3333444448148271610,3248,25,298,0.1613046521840583092
AYAKKABI,KADIN,CASUAL,AYAKKABI,ATHLETIC,000000000101199018,2023-01-05,579.9900,699.99,68,35979.0000,39439.3200,47599.32,0.178400,0.1714310204431491879,1275,81,149,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,CIZME,BASIC GUNLUK CIZME,000000000101199042,2023-01-05,799.9900,979.99,42,31091.0000,33599.5800,41159.58,0.178939,0.1784171932544120903,1290,189,151,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,CIZME,BASIC GUNLUK CIZME,000000000101199042,2023-01-26,679.9900,979.99,129,80637.0000,87718.7100,126418.71,0.306678,0.3061255727099256115,1493,36,167,0.1784171932544120903
AYAKKABI,KADIN,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101199048,2023-01-05,579.9900,699.99,60,31038.0000,34799.4000,41999.40,0.196728,0.1714310204431491879,1069,36,130,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197827,2023-01-05,629.9900,819.99,6,3498.0000,3779.9400,4919.94,0.227191,0.2317101428066195930,45,1,12,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197903,2023-01-05,619.9900,859.99,13,7462.0000,8059.8700,11179.87,0.274512,0.2790730124768892662,124,17,19,0.1105882424315348460
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197907,2022-11-10,949.9900,1229.99,4,3261.0000,3799.9600,4919.96,0.279555,0.2226691839488267314,108,18,14,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197908,2022-11-10,879.9900,1229.99,4,3260.0000,3519.9600,4919.96,0.279775,0.2799467793481530603,134,26,19,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101186149,2022-12-01,249.9900,349.99,9,2176.0000,2249.9100,3149.91,0.249116,0.2811216966447488562,163,92,64,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101186149,2022-12-22,249.9900,349.99,11,2626.0000,2749.8900,3849.89,0.258590,0.2811216966447488562,173,22,64,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101186149,2023-01-05,199.9900,349.99,20,3700.0000,3999.8000,6999.80,0.425450,0.4285836738192519787,151,19,62,0.2811216966447488562
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101186154,2022-12-08,249.9900,349.99,10,2082.0000,2499.9000,3499.90,0.353398,0.2811216966447488562,191,2,83,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101186154,2023-01-05,199.9900,349.99,11,1747.0000,2199.8900,3849.89,0.506762,0.4285836738192519787,194,8,78,0.2811216966447488562
AYAKKABI,ERKEK,COMFORT,AYAKKABI,DRESS COMFORT,000000000101186451,2022-11-10,419.9900,499.99,20,7854.0000,8399.8000,9999.80,0.146288,0.1545926570705327151,260,1,47,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,DRESS COMFORT,000000000101186451,2022-12-08,349.9900,499.99,21,6943.0000,7349.7900,10499.79,0.281249,0.3000060001200024001,189,4,48,0.1545926570705327151
AYAKKABI,ERKEK,COMFORT,AYAKKABI,GELENEKSEL COMFORT MAKOSEN,000000000101186456,2022-11-10,429.9900,549.99,26,10237.0000,11179.7400,14299.74,0.221862,0.2131499228839733845,427,30,113,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,GELENEKSEL COMFORT MAKOSEN,000000000101186456,2022-12-08,349.9900,549.99,50,16136.0000,17499.5000,27499.50,0.362202,0.3636429753268241241,362,27,106,0.2131499228839733845
AYAKKABI,ERKEK,COMFORT,AYAKKABI,GELENEKSEL COMFORT MAKOSEN,000000000101186457,2022-11-10,399.9900,549.99,25,9314.0000,9999.7500,13749.75,0.263703,0.2680477589711117278,451,29,84,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101188992,2022-11-10,379.9900,479.99,26,9373.0000,9879.7400,12479.74,0.183634,0.2032383826836972148,420,47,48,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101188992,2022-12-01,329.9900,479.99,19,5980.0000,6269.8100,9119.81,0.287266,0.3080782027161797755,492,10,56,0.2032383826836972148
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101188992,2022-12-15,269.9900,479.99,18,4610.0000,4859.8200,8639.82,0.420027,0.4375091147732244422,457,3,63,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101188994,2022-11-10,379.9900,479.99,24,8632.0000,9119.7600,11519.76,0.185521,0.2032383826836972148,236,24,51,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101188994,2023-01-05,269.9900,479.99,7,1556.0000,1889.9300,3359.93,0.496626,0.4375091147732244422,209,101,62,0.2083376737015354487
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000101189086,2023-01-19,459.9900,599.99,17,6819.0000,7819.8300,10199.83,0.273326,0.2283989153442412447,452,59,164,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000101189086,2023-02-02,379.9900,599.99,52,16286.0000,19759.4800,31199.48,0.432614,0.3666727778796313272,422,17,152,0.2283989153442412447
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000101189087,2023-02-02,379.9900,599.99,51,16084.0000,19379.4900,30599.49,0.428664,0.3666727778796313272,291,6,116,0.1613017825659413165
AYAKKABI,KADIN,COMFORT,BOT,GELENEKSEL COMFORT OKCELI BOT,000000000101189118,2022-11-10,1249.0000,1599.00,33,42698.0000,41217.0000,52767.00,0.120457,0.2138554667319248444,545,37,50,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,BOT,GELENEKSEL COMFORT OKCELI BOT,000000000101189118,2022-12-15,999.0000,1599.00,41,42721.0000,40959.0000,65559.00,0.291694,0.3712102672866193545,488,16,51,0.2138554667319248444
AYAKKABI,KADIN,COMFORT,BOT,GELENEKSEL COMFORT OKCELI BOT,000000000101189118,2023-01-05,799.0000,1599.00,45,34674.0000,35955.0000,71955.00,0.476213,0.5003126954346466542,379,16,51,0.3712102672866193545
AYAKKABI,KADIN,COMFORT,BOT,GELENEKSEL COMFORT OKCELI BOT,000000000101189119,2022-12-15,1299.0000,1599.00,44,55607.0000,57156.0000,70356.00,0.140907,0.1876172607879924954,359,9,50,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101189323,2022-12-01,339.9900,399.99,25,8040.0000,8499.7500,9999.75,0.126066,0.1445286132153303833,580,25,65,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101189323,2022-12-15,269.9900,399.99,54,13676.0000,14579.4600,21599.46,0.311779,0.3250081252031300783,535,2,67,0.1445286132153303833
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101189324,2022-12-01,269.9900,399.99,39,9990.0000,10529.6100,15599.61,0.303913,0.3250081252031300783,595,16,80,0.1696903835639369246
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101189325,2022-11-10,259.9900,319.99,92,21980.0000,23919.0800,29439.08,0.188450,0.1822723400323651419,1708,33,262,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101189325,2022-12-15,199.9900,319.99,54,9607.0000,10799.4600,17279.46,0.395677,0.3750117191162223820,1313,15,257,0.1822723400323651419
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101189326,2022-11-10,249.9900,319.99,105,23869.0000,26248.9500,33598.95,0.227817,0.2187568361511297229,1786,29,262,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189327,2022-11-10,249.9900,329.99,47,11057.0000,11749.5300,15509.53,0.225091,0.2375519943292089221,1145,27,145,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189327,2022-12-01,189.9900,329.99,37,6429.0000,7029.6300,12209.63,0.427662,0.4242552804630443347,1016,28,149,0.2375519943292089221
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189329,2022-11-10,269.9900,349.99,74,18325.0000,19979.2600,25899.26,0.230925,0.2236091838648806115,1112,39,175,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189329,2022-12-01,209.9900,349.99,43,7866.0000,9029.5700,15049.57,0.431878,0.4000114288979685134,959,14,176,0.2236091838648806115
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189330,2022-11-10,269.9900,349.99,5,1324.0000,1349.9500,1749.95,0.177617,0.2236091838648806115,365,28,28,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189330,2022-12-15,199.9900,349.99,5,1064.0000,999.9500,1749.95,0.339112,0.4285836738192519787,403,4,34,0.3098777977507431890
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189331,2022-11-17,269.9900,349.99,26,6502.0000,7019.7400,9099.74,0.223342,0.2236091838648806115,2140,9,216,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189331,2022-12-08,239.9900,349.99,22,4884.0000,5279.7800,7699.78,0.310540,0.3098777977507431890,2092,14,218,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101189331,2022-12-15,199.9900,349.99,32,5965.0000,6399.6800,11199.68,0.421083,0.4285836738192519787,2048,8,214,0.3098777977507431890
AYAKKABI,COCUK,NULL,TERLIK,EV ICI TERLIK,000000000101192586,2022-12-08,109.9900,169.99,116,11894.0000,12758.8400,19718.84,0.344371,0.3529619389375845638,2480,84,215,0.2353079592917230426
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101192587,2022-12-15,239.9900,319.99,200,44304.0000,47998.0000,63998.00,0.247531,0.2451768193843014116,1114,11,175,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101192587,2023-01-26,179.9900,319.99,55,8713.0000,9899.4500,17599.45,0.461878,0.4375136723022594457,613,9,156,0.2451768193843014116
AYAKKABI,KADIN,CASUAL,BOT,BASIC GUNLUK BOT,000000000101192623,2023-01-05,329.9900,399.99,24,6912.0000,7919.7600,9599.76,0.217372,0.1696903835639369246,471,13,183,0.0000000000000000000
AYAKKABI,KADIN,CASUAL,BOT,BASIC GUNLUK BOT,000000000101192623,2023-02-02,249.9900,399.99,40,8335.0000,9999.6000,15999.60,0.433750,0.3750093752343808596,307,4,139,0.1696903835639369246
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101192626,2023-01-19,669.9900,749.99,32,19329.0000,21439.6800,23999.68,0.124581,0.1066680889078521047,721,23,154,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101192627,2023-02-02,549.9900,749.99,85,42914.0000,46749.1500,63749.15,0.268294,0.2666702222696302618,261,10,72,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101192630,2023-01-26,699.9900,979.99,56,36390.0000,39199.4400,54879.44,0.279251,0.2857172011959305708,808,40,97,0.1784171932544120903
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101192633,2023-02-02,699.9900,929.99,85,54414.0000,59499.1500,79049.15,0.251787,0.2473144872525511028,199,40,29,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101192643,2023-01-19,759.9900,849.99,52,36272.0000,39519.4800,44199.48,0.107997,0.1001244515920136145,1505,8,288,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101196942,2022-12-08,199.9900,339.99,35,6388.0000,6999.6500,11899.65,0.416498,0.4117768169652048590,406,20,55,0.2647136680490602665
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101196943,2022-12-01,269.9900,339.99,25,5882.0000,6749.7500,8499.75,0.247804,0.2007734882227993918,438,15,65,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101196943,2022-12-15,199.9900,339.99,39,7044.0000,7799.6100,13259.61,0.422569,0.4117768169652048590,405,5,70,0.2007734882227993918
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101196944,2022-11-10,259.9900,329.99,10,2313.0000,2599.9000,3299.90,0.238120,0.2070527170125049903,660,60,76,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199786,2022-12-01,199.9900,249.99,148,26593.0000,29598.5200,36998.52,0.218741,0.2000080003200128006,1162,14,199,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199788,2022-12-08,129.9900,209.99,92,10927.0000,11959.0800,19319.08,0.385211,0.3809705224058288490,943,0,89,0.1852712448004770414
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199801,2022-11-24,169.9900,209.99,40,6392.0000,6799.6000,8399.60,0.172839,0.1852712448004770414,1201,32,123,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199801,2022-12-01,129.9900,209.99,118,13890.0000,15338.8200,24778.82,0.390697,0.3809705224058288490,1180,24,124,0.1852712448004770414
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199802,2022-11-10,169.9900,219.99,34,5096.0000,5779.6600,7479.66,0.259441,0.2223060534372115729,601,16,78,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199802,2022-12-01,129.9900,219.99,82,9824.0000,10659.1800,18039.18,0.408052,0.4091095049774989773,529,24,79,0.2223060534372115729
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199810,2022-11-24,189.9900,229.99,14,2528.0000,2659.8600,3219.86,0.146601,0.1685994854218614420,389,0,55,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199810,2022-12-01,119.9900,229.99,64,7206.0000,7679.3600,14719.36,0.467871,0.4782816644201921823,392,32,55,0.1685994854218614420
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199832,2022-12-01,139.9900,179.99,75,9590.0000,10499.2500,13499.25,0.227816,0.2172246284213857292,1065,9,145,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199832,2023-02-02,99.9900,179.99,73,6742.0000,7299.2700,13139.27,0.442263,0.4444691371742874605,531,8,143,0.2172246284213857292
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199833,2022-12-01,139.9900,179.99,46,6008.0000,6439.5400,8279.54,0.211257,0.2222345685871437303,624,24,86,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199874,2022-11-24,149.9900,179.99,83,11694.0000,12449.1700,14939.17,0.149159,0.1613084784903509133,1916,11,247,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199874,2022-12-01,99.9900,179.99,188,17329.0000,18798.1200,33838.12,0.443354,0.4444691371742874605,1844,2,247,0.1613084784903509133
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199876,2022-11-24,169.9900,209.99,41,6535.0000,6969.5900,8609.59,0.174960,0.1852712448004770414,3051,45,288,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101199876,2022-12-01,99.9900,209.99,176,16116.0000,17598.2400,36958.24,0.526023,0.5238344683080146674,3075,288,302,0.1852712448004770414
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101385817,2023-01-05,399.9900,569.99,97,35920.0000,38799.0300,55289.03,0.293830,0.2982508465060790541,541,264,76,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199173,2022-11-10,479.9900,629.99,2,1027.0000,959.9800,1259.98,0.114031,0.2331914171170418855,222,0,36,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199173,2022-12-15,349.9900,629.99,16,5184.0000,5599.8400,10079.84,0.440985,0.4444514992301465103,190,0,36,0.3290445604036502995
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199174,2022-11-10,479.9900,629.99,3,1193.0000,1439.9700,1889.97,0.313884,0.2331914171170418855,215,0,28,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199174,2022-12-15,349.9900,629.99,8,3369.0000,2799.9200,5039.92,0.273410,0.4444514992301465103,192,0,30,0.3290445604036502995
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101201073,2022-12-15,489.9900,749.99,89,40681.0000,43609.1100,66749.11,0.337543,0.3466712889505193403,673,25,108,0.1948496994452679659
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101201111,2023-01-05,1039.9900,1229.99,14,13193.0000,14559.8600,17219.86,0.167228,0.1490265739170025066,233,11,45,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101201111,2023-02-02,899.9900,1229.99,13,10829.0000,11699.8700,15989.87,0.263869,0.2682948641858876902,182,0,41,0.1490265739170025066
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101201112,2023-02-02,899.9900,1229.99,44,36653.0000,39599.5600,54119.56,0.263849,0.2682948641858876902,265,0,45,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101201123,2022-11-10,859.9900,1129.99,13,9497.0000,11179.8700,14689.87,0.297283,0.2340380465082992270,478,41,57,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101201123,2022-12-08,729.9900,1129.99,19,12844.0000,13869.8100,21469.81,0.349745,0.3539854334994114993,442,58,56,0.2340380465082992270
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101201135,2022-11-10,899.9900,1129.99,76,62967.0000,68399.2400,85879.24,0.203040,0.1984114326521550595,1367,207,177,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101189247,2023-01-05,329.9900,399.99,40,11732.0000,13199.6000,15999.60,0.202970,0.1750043751093777345,532,21,110,0.0000000000000000000
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101189248,2022-11-10,329.9900,399.99,53,16082.0000,17489.4700,21199.47,0.175431,0.1696903835639369246,1334,36,119,0.0000000000000000000
