H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevWeekStock,PrevSales
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101466272,2023-11-02,18,174,1240.7315,1388.8796,0.1518,0.10666734539120597639,0.00000000000000000000,197,23
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL BAGCIKLI,000000000101466501,2023-10-26,8,201,787.0278,1018.5093,0.3520,0.22727480249812151937,0.00000000000000000000,220,11
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101467060,2023-10-26,99,2803,601.8426,833.3241,0.3078,0.27778087781212615836,0.00000000000000000000,2863,59
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101467131,2023-10-26,113,1835,462.9537,574.0648,0.2511,0.19355149453511171562,0.00000000000000000000,1909,73
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101467193,2023-10-26,96,1898,601.8426,787.0278,0.2665,0.23529689802571141706,0.00000000000000000000,1999,69
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101468392,2023-11-16,164,674,333.3241,509.2500,0.3694,0.34546077565046637212,0.00000000000000000000,719,30
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101468643,2023-11-16,243,993,1111.1019,1388.8796,0.2394,0.20000128160857139813,0.00000000000000000000,1243,196
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101469220,2023-11-02,194,2390,231.4722,287.0278,0.2116,0.19355477065287752615,0.00000000000000000000,2465,126
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101469237,2023-11-23,18,647,185.1759,231.4722,0.2614,0.20000803552219229783,0.00000000000000000000,663,26
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101469863,2023-11-16,235,1243,185.1759,249.9907,0.2725,0.25926884480102659819,0.00000000000000000000,1396,131
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101414422,2023-10-26,109,991,509.2500,648.1389,0.2754,0.21428878902346395194,0.00000000000000000000,1564,64
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101414446,2023-10-26,185,3525,740.7315,861.1019,0.1610,0.13978647590952940646,0.00000000000000000000,3608,105
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101414648,2023-10-26,141,3177,740.7315,925.9167,0.2269,0.20000200882001588264,0.00000000000000000000,3255,88
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101414676,2023-11-23,76,843,462.9537,675.9167,0.3358,0.31507284847378382573,0.00000000000000000000,906,53
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL BAGCIKLI,000000000101414887,2023-11-23,22,550,324.0648,490.7315,0.3874,0.33962910471408499353,0.00000000000000000000,597,39
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101414958,2023-10-26,1,114,1850.9259,2221.2963,0.1819,0.16673615311923942790,0.00000000000000000000,118,4
AYAKKABI,KADIN,COMFORT,AYAKKABI,LOAFER,000000000101415376,2023-10-26,12,111,739.8148,1110.1852,0.3457,0.33361136502270071697,0.00000000000000000000,115,3
AYAKKABI,KADIN,COMFORT,AYAKKABI,LOAFER,000000000101415378,2023-10-26,3,322,925.0000,1202.7778,0.3104,0.23094689642592339167,0.00000000000000000000,62,3
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101415474,2023-10-26,7,114,1850.9259,2221.2963,0.2081,0.16673615311923942790,0.00000000000000000000,114,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101415530,2023-10-26,13,887,972.2130,1388.8796,0.3792,0.30000195841309786680,0.00000000000000000000,834,1
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101415530,2023-11-23,15,920,694.4352,1388.8796,0.5313,0.50000331202215080415,0.30000195841309786680,931,18
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101415595,2023-10-26,6,98,1573.1481,2036.1111,0.2414,0.22737609946726384430,0.00000000000000000000,83,3
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101415610,2023-10-26,0,89,1850.9259,2221.2963,0.0000,0.16673615311923942790,0.00000000000000000000,96,6
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101415636,2023-10-26,116,1189,601.8426,740.7315,0.2232,0.18750235409186729605,0.00000000000000000000,1266,76
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101415740,2023-10-26,106,1742,444.4352,555.5463,0.2344,0.20000331205517883928,0.00000000000000000000,1823,79
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101415740,2023-11-23,23,1335,351.8426,555.5463,0.4729,0.36667276876832768034,0.20000331205517883928,1418,33
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101524827,2023-11-09,1,178,2175.8333,2638.7963,0.1904,0.17544476623678758380,0.00000000000000000000,182,3
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101553414,2023-10-26,15,443,2129.6204,2592.5833,0.2043,0.17857204433894178058,0.00000000000000000000,458,14
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101553462,2023-10-26,24,616,1944.4352,2407.3981,0.2300,0.19230840964774376121,0.00000000000000000000,594,12
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101553463,2023-11-09,34,554,1851.8426,2222.2130,0.1866,0.16666737166959242881,0.00000000000000000000,557,6
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101553541,2023-10-12,13,504,2592.5833,3055.5463,0.1669,0.15151562259095861189,0.00000000000000000000,442,6
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101553541,2023-11-09,14,450,2268.5093,3055.5463,0.3044,0.25757652567725777875,0.15151562259095861189,471,8
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101554995,2023-10-26,27,605,925.9167,1481.4722,0.3886,0.37500231188948398762,0.18750118969495343889,621,17
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101554996,2023-09-28,26,761,1203.6944,1481.4722,0.2109,0.18750118969495343889,0.00000000000000000000,772,3
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101554996,2023-10-26,28,699,925.9167,1481.4722,0.4041,0.37500231188948398762,0.18750118969495343889,709,12
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101555071,2023-10-05,3,119,1203.6944,1481.4722,0.2023,0.18750118969495343889,0.00000000000000000000,120,5
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101555071,2023-11-02,3,107,925.9167,1481.4722,0.3864,0.37500231188948398762,0.18750118969495343889,110,3
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101610357,2023-09-21,0,297,2685.0926,3055.4630,0.0000,0.12121580264594923912,0.00000000000000000000,400,10
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101610357,2023-11-09,12,368,2685.0926,3240.6481,0.4432,0.17143345493143794293,0.00000000000000000000,371,5
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101610361,2023-11-09,3,49,2129.5370,2499.9074,0.1636,0.14815364761110751543,0.00000000000000000000,50,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101439303,2023-11-09,126,1820,509.2500,648.1389,0.3035,0.21428878902346395194,0.00000000000000000000,1895,90
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101439320,2023-11-09,48,529,555.5463,694.4352,0.3588,0.20000267843565533545,0.00000000000000000000,624,54
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101439322,2023-11-09,158,1837,555.5463,694.4352,0.2884,0.20000267843565533545,0.00000000000000000000,1983,107
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101439336,2023-11-23,18,1442,462.9537,555.5463,0.2690,0.16666945671314884106,0.00000000000000000000,1481,56
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101439337,2023-11-23,32,1989,462.9537,555.5463,0.2903,0.16666945671314884106,0.00000000000000000000,2018,113
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101439353,2023-11-09,134,1709,324.0648,416.6574,0.2921,0.22222718233253507559,0.00000000000000000000,1769,64
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101439435,2023-10-26,367,3412,305.5463,407.3981,0.2814,0.25000558421848310044,0.00000000000000000000,3451,232
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,FUTBOL,000000000101439443,2023-11-09,1,257,740.7315,925.9167,0.2629,0.20000200882001588264,0.00000000000000000000,709,2
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101439523,2023-10-26,34,587,462.9537,555.5463,0.2141,0.16666945671314884106,0.00000000000000000000,600,16
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101440123,2023-11-09,29,942,537.0278,629.6204,0.1822,0.14706099103523329295,0.00000000000000000000,936,21
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101440123,2023-11-23,38,2123,370.3611,629.6204,0.4650,0.41177080666382474266,0.14706099103523329295,983,50
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101440305,2023-11-23,51,1693,416.6574,509.2500,0.2597,0.18182150220913107512,0.00000000000000000000,1769,68
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101440395,2023-10-26,137,1804,462.9537,555.5463,0.2322,0.16666945671314884106,0.00000000000000000000,1880,78
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101440939,2023-10-26,22,291,925.9167,1203.6944,0.4171,0.23077094983577226911,0.00000000000000000000,318,8
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101440966,2023-11-23,56,2062,648.1389,768.5093,0.1866,0.15662842336455785246,0.00000000000000000000,1722,80
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101440970,2023-10-26,17,286,398.1389,537.0278,0.3099,0.25862515869755718420,0.00000000000000000000,283,6
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101440970,2023-11-09,25,301,324.0648,537.0278,0.4096,0.39655861391160755552,0.25862515869755718420,317,8
AYAKKABI,KADIN,DRESS,AYAKKABI,LOAFER,000000000101440982,2023-11-09,15,204,509.2500,648.1389,0.4594,0.21428878902346395194,0.00000000000000000000,224,5
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101441041,2023-10-26,139,3048,444.4352,601.8426,0.2911,0.26154246974208871224,0.00000000000000000000,3121,75
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441173,2023-09-28,141,2656,259.2500,305.5463,0.1805,0.15151975330743654890,0.00000000000000000000,2588,102
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101441173,2023-10-26,261,2721,194.4352,305.5463,0.3959,0.36364734248131952507,0.15151975330743654890,2880,187
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101441212,2023-10-26,17,269,601.8426,833.3241,0.3319,0.27778087781212615836,0.00000000000000000000,280,9
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101441212,2023-11-23,11,190,462.9537,833.3241,0.4491,0.44444940449940185338,0.27778087781212615836,214,16
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101450607,2023-10-12,182,1760,249.9907,305.5463,0.2270,0.18182383488198024326,0.00000000000000000000,1885,122
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101450607,2023-11-23,17,987,212.9537,305.5463,0.4243,0.30303950661487309780,0.18182383488198024326,1085,51
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101450619,2023-10-26,71,1105,444.4352,537.0278,0.2958,0.17241677246503812280,0.00000000000000000000,1239,52
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101450619,2023-11-23,12,879,351.8426,537.0278,0.6303,0.34483354493007624559,0.17241677246503812280,959,48
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101450808,2023-11-23,137,2489,638.8796,861.1019,0.2888,0.25806736693996378362,0.00000000000000000000,2152,134
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000101450841,2023-11-23,61,1965,675.9167,907.3981,0.3117,0.25510456766440220671,0.00000000000000000000,1065,72
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450971,2023-09-28,37,651,370.3611,462.9537,0.2592,0.20000401768038574916,0.00000000000000000000,667,16
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101450971,2023-11-23,17,534,277.7685,462.9537,0.4459,0.40000803536077149832,0.20000401768038574916,567,32
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101451093,2023-11-23,14,512,462.9537,675.9167,0.4589,0.31507284847378382573,0.00000000000000000000,538,25
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101451130,2023-10-26,131,1942,416.6574,537.0278,0.2426,0.22414184144656943272,0.00000000000000000000,2021,91
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101451130,2023-11-23,91,1438,277.7685,537.0278,0.5383,0.48276700014412661691,0.22414184144656943272,1508,68
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101451138,2023-10-26,130,2367,416.6574,509.2500,0.2172,0.18182150220913107512,0.00000000000000000000,2485,98
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101451138,2023-11-23,98,1931,277.7685,509.2500,0.4938,0.45455375552282768778,0.18182150220913107512,2073,136
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101452259,2023-10-26,71,1180,416.6574,509.2500,0.2277,0.18182150220913107512,0.00000000000000000000,1145,46
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101452452,2023-11-16,586,2206,333.3241,509.2500,0.3654,0.34546077565046637212,0.00000000000000000000,2323,107
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101453406,2023-11-23,12,329,740.7315,925.9167,0.2146,0.20000200882001588264,0.00000000000000000000,327,6
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101191462,2023-11-02,4,41,287.0278,407.3981,0.3860,0.29546112267092065477,0.00000000000000000000,47,7
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101191462,2023-11-23,-1,29,231.4722,407.3981,0.1699,0.43182798348838642105,0.29546112267092065477,35,5
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101191607,2023-11-02,0,76,185.1759,259.2500,0.0000,0.28572459016393442623,0.00000000000000000000,78,2
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101191755,2023-11-23,1,51,518.5093,611.1019,0.3479,0.15151744741752562053,0.00000000000000000000,53,3
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101192956,2023-10-26,13,172,324.0648,416.6574,0.2985,0.22222718233253507559,0.00000000000000000000,184,7
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101192956,2023-11-23,3,132,259.2500,416.6574,0.5450,0.37778616196424208475,0.22222718233253507559,137,5
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101193092,2023-10-26,13,394,555.5463,694.4352,0.2206,0.20000267843565533545,0.00000000000000000000,424,3
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101193092,2023-11-23,8,199,462.9537,694.4352,0.3725,0.33333779739275889241,0.20000267843565533545,262,27
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000101193182,2023-11-02,14,611,490.7315,703.6944,0.3536,0.30263549063343405888,0.00000000000000000000,619,7
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101194708,2023-09-21,11,33,370.3611,444.4352,0.5059,0.16667019173998819176,0.00000000000000000000,52,9
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101194708,2023-10-26,0,20,305.5463,444.4352,0.0000,0.31250652513572282304,0.16667019173998819176,30,1
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000101194763,2023-10-12,21,1021,564.8056,703.6944,0.3340,0.19737090418795431654,0.00000000000000000000,1023,11
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000101194763,2023-10-26,27,966,462.9537,703.6944,0.4014,0.34210972831388170775,0.19737090418795431654,1001,19
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000101194763,2023-11-09,30,1694,370.3611,703.6944,0.6558,0.47369042584394589470,0.34210972831388170775,940,25
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101194822,2023-11-09,0,19,259.2500,416.6574,0.0000,0.37778616196424208475,0.15555897963170700917,11,0
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000101194839,2023-10-26,16,777,740.7315,861.1019,0.2010,0.13978647590952940646,0.00000000000000000000,810,23
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101194954,2023-11-02,22,273,740.7315,925.9167,0.2067,0.20000200882001588264,0.00000000000000000000,283,7
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195320,2023-11-09,2,2,240.7315,351.8426,0.5123,0.31579774592388755654,0.18421532810410109521,3,1
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195320,2023-11-23,0,7,185.1759,351.8426,0.0000,0.47369676099483121146,0.31579774592388755654,6,-1
AYAKKABI,COCUK,NULL,AYAKKABI,BABET,000000000101195345,2023-11-09,6,157,166.6574,222.2130,0.5471,0.25001057543888071355,0.00000000000000000000,169,10
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101195427,2023-11-02,15,96,287.0278,416.6574,0.3788,0.31111795926341401833,0.00000000000000000000,96,3
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101195691,2023-10-26,14,735,462.9537,555.5463,0.2070,0.16666945671314884106,0.00000000000000000000,701,3
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101195691,2023-11-23,11,642,370.3611,555.5463,0.4698,0.33333891342629768212,0.16666945671314884106,681,22
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101196171,2023-11-09,11,343,601.8426,740.7315,0.2624,0.18750235409186729605,0.00000000000000000000,346,4
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101196310,2023-09-21,32,959,351.8426,444.4352,0.3194,0.20833768342381521536,0.00000000000000000000,976,10
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101196310,2023-10-26,62,834,259.2500,444.4352,0.4389,0.41667536684763043072,0.20833768342381521536,855,24
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101196310,2023-11-09,53,694,212.9537,444.4352,0.5669,0.52084420855953803840,0.41667536684763043072,767,44
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101196312,2023-11-02,13,511,370.3611,537.0278,0.3592,0.31035022767908849412,0.00000000000000000000,520,10
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101196335,2023-09-21,41,1306,287.0278,370.3611,0.2865,0.22500554188871347450,0.00000000000000000000,1203,37
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101196335,2023-11-09,63,986,212.9537,370.3611,0.4664,0.42501061801576893470,0.30000747918720405572,1029,36
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101759415,2023-11-09,7,179,1759.1667,2083.2407,0.1709,0.15556243692819557529,0.00000000000000000000,182,2
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101789322,2023-11-09,21,366,1620.2778,1944.3519,0.3193,0.16667461275914097649,0.00000000000000000000,387,4
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101789471,2023-11-09,39,461,925.8333,1111.1111,0.2130,0.16675002166750021668,0.00000000000000000000,461,16
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101789472,2023-11-09,3,294,925.8333,1111.1111,0.4220,0.16675002166750021668,0.00000000000000000000,303,8
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101791887,2023-11-09,0,109,1972.2130,2341.6667,0.0000,0.15777381981816626594,0.00000000000000000000,109,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101478076,2023-11-23,18,246,1203.6944,1851.8426,0.4089,0.35000177660887593795,0.00000000000000000000,270,18
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL BAGCIKLI,000000000101478735,2023-11-23,17,213,648.1389,1018.5093,0.4109,0.36363968399699443098,0.00000000000000000000,245,14
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DUZ,000000000101478913,2023-10-26,80,2054,370.3611,462.9537,0.2383,0.20000401768038574916,0.00000000000000000000,1902,68
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101478992,2023-11-23,8,479,1249.9907,1944.4352,0.3514,0.35714458368167784661,0.00000000000000000000,363,5
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000101479032,2023-11-23,16,624,1018.5093,1759.2500,0.4464,0.42105482449907631093,0.00000000000000000000,600,4
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101479816,2023-11-16,111,484,648.1389,787.0278,0.2000,0.17647267351928356280,0.00000000000000000000,481,25
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000101479923,2023-10-26,0,325,1018.5093,1296.2870,0.0000,0.21428719103099853659,0.00000000000000000000,326,1
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000101479923,2023-11-09,2,314,833.3241,1296.2870,0.3688,0.35714536981393780853,0.21428719103099853659,325,2
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000101479923,2023-11-23,5,295,601.8426,1296.2870,0.5442,0.53571809329261189845,0.35714536981393780853,321,8
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101479940,2023-11-23,9,175,324.0648,601.8426,0.4713,0.46154559348241550200,0.00000000000000000000,168,2
AYAKKABI,ERKEK,DRESS,BOT,INFORMAL BOT,000000000101480108,2023-10-26,66,2439,601.8426,722.2130,0.1854,0.16666883592513565943,0.00000000000000000000,2463,64
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101480244,2023-11-09,50,2020,462.9537,555.5463,0.2022,0.16666945671314884106,0.00000000000000000000,2146,22
AYAKKABI,ERKEK,DRESS,BOT,FORMAL BOT,000000000101480376,2023-10-26,11,366,1157.3981,1388.8796,0.1896,0.16666779467421078113,0.00000000000000000000,372,7
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101480508,2023-11-23,15,1091,583.3241,787.0278,0.3258,0.25882656241621960495,0.00000000000000000000,492,26
AYAKKABI,KADIN,DRESS,BOT,DUZ BOT,000000000101480699,2023-11-09,69,992,601.8426,722.2130,0.2228,0.16666883592513565943,0.00000000000000000000,1008,26
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101481118,2023-11-09,228,2946,740.7315,925.9167,0.2241,0.20000200882001588264,0.00000000000000000000,3065,58
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101481129,2023-11-23,27,375,398.1389,888.8796,0.5680,0.55208905683064388023,0.37500388129055948635,419,26
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DOLGU,000000000101487001,2023-11-09,23,775,925.9167,1481.4722,0.3976,0.37500231188948398762,0.25000151875951502837,782,18
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DOLGU,000000000101487001,2023-11-23,27,779,675.9167,1481.4722,0.5743,0.54375336911485750459,0.37500231188948398762,763,41
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101487044,2023-09-28,145,1746,370.3611,444.4352,0.2006,0.16667019173998819176,0.00000000000000000000,1913,136
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101487044,2023-11-23,19,1012,277.7685,444.4352,0.4526,0.37500787516380340712,0.16667019173998819176,1061,46
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101487218,2023-11-23,45,1021,740.7315,1388.8796,0.5239,0.46666975308730864793,0.00000000000000000000,971,28
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,FUTBOL,000000000101487674,2023-10-26,295,2839,277.7685,370.3611,0.2810,0.25000627765712975796,0.00000000000000000000,2788,171
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,FUTBOL,000000000101487680,2023-10-26,324,2242,277.7685,370.3611,0.2849,0.25000627765712975796,0.00000000000000000000,2392,168
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT OKCELI,000000000101487823,2023-10-26,12,344,509.2500,648.1389,0.2952,0.21428878902346395194,0.00000000000000000000,356,12
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT OKCELI,000000000101487823,2023-11-09,27,339,416.6574,648.1389,0.3938,0.35714798170577325324,0.21428878902346395194,351,12
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101508074,2023-11-23,7,326,1017.5926,1203.7037,0.3366,0.15461537586035500265,0.00000000000000000000,312,10
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101508089,2023-11-23,7,279,786.9444,925.8333,0.1655,0.15001501890243092358,0.00000000000000000000,270,4
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101514264,2023-11-09,140,3266,1434.2593,1721.2963,0.1983,0.16675629872672125073,0.00000000000000000000,3206,54
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101514478,2023-11-09,6,128,1111.0185,1342.5000,0.2484,0.17242569832402234637,0.00000000000000000000,139,9
